         473432 function calls (468070 primitive calls) in 1.621 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/_core/_fileio.py:201(_PathIterator)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/_core/_typedattr.py:18(TypedAttributeSet)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/_base.py:141(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/lowlevel.py:71(_TokenWrapper)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/typing_extensions.py:1494(_TypeVarLikeMeta)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_sync/http11.py:324(HTTP11ConnectionByteStream)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_sync/connection_pool.py:389(PoolByteStream)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_async/connection_pool.py:389(PoolByteStream)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/h11/_util.py:59(LocalProtocolError)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/html/parser.py:113(close)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_sync/__init__.py:23(SOCKSProxy)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/resources/_adapters.py:16(__getattr__)
        2    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/_make.py:2801(_get_global_name)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_core/_traps.py:39(PermanentlyDetachCoroutineObject)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_threads.py:56(_ActiveThreadCount)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._sync.LockStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._threads.Run>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/_core/_exceptions.py:61(BusyResourceError)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_backends/mock.py:16(MockSSLObject)
        3    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/typing.py:452(__init_subclass__)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpx/_content.py:32(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        5    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/inspect.py:2800(default)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_synchronization.py:256(ThreadLock)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_exceptions.py:18(ConnectionNotAvailable)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr._version_info.VersionInfo>:1(<module>)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/ctypes/__init__.py:402(PyDLL)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._traps.WaitTaskRescheduled>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init trio._core._run.SystemClock>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init trio._core._io_kqueue._KqueueStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_highlevel_open_unix_stream.py:14(Closable)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/_core/_synchronization.py:58(ConditionStatistics)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/_core/_tasks.py:12(_IgnoredTaskStatus)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/typing_extensions.py:145(_Sentinel)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/resources/readers.py:131(NamespaceReader)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/encodings/idna.py:226(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/resources/_itertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/collections/__init__.py:669(update)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpx/_client.py:298(headers)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/pathlib.py:569(_tail)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_synchronization.py:305(ShieldCancellation)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_backends/sync.py:187(SyncBackend)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_core/_ki.py:212(_SupportsCode)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_deprecate.py:80(deprecated)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._asyncgens.AsyncGenerators>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._parking_lot.ParkingLotStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_core/_traps.py:28(CancelShieldedCheckpoint)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._traps.PermanentlyDetachCoroutineObject>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init trio._core._run.GuestState>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq trio._core._unbounded_queue.UnboundedQueueStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/queue.py:23(Full)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_dtls.py:347(OpaqueHandshakeMessage)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_dtls.py:810(DTLSChannelStatistics)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._channel.MemoryChannelState>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/_core/_exceptions.py:94(IncompleteRead)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/_core/_synchronization.py:17(EventStatistics)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/_core/_synchronization.py:70(SemaphoreStatistics)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/h11/_events.py:32(Event)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/zipfile/__init__.py:678(LZMADecompressor)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/enum.py:183(__init__)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_sync/__init__.py:11(HTTP2Connection)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/outcome/_util.py:4(AlreadyUsedError)
        1    0.000    0.000    0.000    0.000 <attrs generated eq trio._channel.MemoryChannelState>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/abc/_sockets.py:152(UDPSocket)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/typing_extensions.py:1486(_DefaultMixin)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/h11/_events.py:217(Response)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/functools.py:741(is_related)
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/typing.py:2816(<genexpr>)
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x104eb6660}
        2    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/pathlib.py:560(root)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_models.py:496(Proxy)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/__init__.py:37(AttrsInstance)
        1    0.000    0.000    0.000    0.000 <attrs generated repr attr._make.Attribute>:1(<module>)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/resources/_adapters.py:25(__init__)
        1    0.000    0.000    0.000    0.000 :1(_IsCallableValidatorAttributes)
        1    0.000    0.000    0.000    0.000 <attrs generated repr attr._version_info.VersionInfo>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/sniffio/_impl.py:11(_ThreadLocal)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_core/_exceptions.py:4(TrioInternalError)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_core/_run.py:97(_NoStatus)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/sortedcontainers/sorteddict.py:407(_NotGiven)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/ctypes/__init__.py:241(c_char_p)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/ctypes/__init__.py:257(c_wchar_p)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/ctypes/_endian.py:48(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._run.Runner>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._run.SystemClock>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._run.Deadlines>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._run.RunStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init trio._core._run.RunStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._io_kqueue.KqueueIOManager>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._io_kqueue._KqueueStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._unbounded_queue.UnboundedQueueStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._highlevel_generic.StapledStream>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_dtls.py:667(_Queue)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._dtls.HandshakeFragment>:1(<module>)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/concurrent/futures/_base.py:45(Error)
        2    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/typing_extensions.py:855(_ensure_subclassable)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/typing_extensions.py:1449(NoDefaultTypeMeta)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/typing_extensions.py:3112(_NamedTupleMeta)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_async/__init__.py:11(AsyncHTTP2Connection)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/encodings/idna.py:261(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/typing.py:2876(_namedtuple_mro_entries)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/attr/exceptions.py:23(FrozenInstanceError)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._IsCallableValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._NotValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._entry_queue.EntryQueue>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_core/_exceptions.py:107(EndOfChannel)
        2    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/outcome/_impl.py:26(final)
        1    0.000    0.000    0.000    0.000 <attrs generated eq outcome._impl.Outcome>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_core/_thread_cache.py:217(__init__)
        1    0.000    0.000    0.000    0.000 <attrs generated hash trio._core._run.SystemClock>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_threads.py:142(ThreadPlaceholder)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._sync.EventStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_sync.py:650(Lock)
        1    0.000    0.000    0.000    0.000 <attrs generated init trio._sync.LockStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._threads._ActiveThreadCount>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._threads.ThreadPlaceholder>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash trio._channel.MemoryChannelStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq trio._dtls.HandshakeFragment>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init trio._dtls.PseudoHandshakeMessage>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq trio._dtls.OpaqueHandshakeMessage>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/abc/_sockets.py:175(UNIXDatagramSocket)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/_core/_exceptions.py:12(BrokenResourceError)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/typing_extensions.py:210(_ExtensionsSpecialForm)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/h11/_events.py:357(ConnectionClosed)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpx/_client.py:329(params)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_exceptions.py:72(ConnectError)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._entry_queue.TrioToken>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash attr._make.Factory>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr attr._make.Converter>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr._make._AndValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr._make._AndValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq attr.validators._InstanceOfValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._IsCallableValidator>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init trio._core._entry_queue.TrioToken>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_core/_exceptions.py:25(WouldBlock)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_core/_exceptions.py:67(BusyResourceError)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._ki.KIManager>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_core/_local.py:14(_NoValue)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_abc.py:477(Stream)
        1    0.000    0.000    0.000    0.000 <attrs generated hash outcome._impl.Value>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash outcome._impl.Error>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init outcome._impl.Error>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq trio._deprecate.DeprecatedAttribute>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._deprecate.DeprecatedAttribute>:1(<module>)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/ctypes/__init__.py:174(c_long)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/ctypes/__init__.py:224(c_ubyte)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/ctypes/_endian.py:55(BigEndianUnion)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/subprocess.py:123(SubprocessError)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/ctypes/macholib/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq trio._core._traps.WaitTaskRescheduled>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init trio._core._traps.PermanentlyDetachCoroutineObject>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq trio._core._run.SystemClock>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._run.CancelStatus>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq trio._core._run.NurseryManager>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._run.GuestState>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._core._local.RunVarToken>:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._sync.CapacityLimiterStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq trio._sync.LockStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init trio._sync._LockImpl>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._sync.ConditionStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq trio._sync.ConditionStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated hash trio._sync.ConditionStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq trio._threads._ActiveThreadCount>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq trio._channel.MemoryChannelStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._channel.MemoryChannelStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated init trio._channel.MemoryChannelStatistics>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/_core/_exceptions.py:75(DelimiterNotFound)
        1    0.000    0.000    0.000    0.000 <attrs generated init trio._dtls.HandshakeFragment>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated eq trio._dtls.HandshakeMessage>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._dtls.PseudoHandshakeMessage>:1(<module>)
        1    0.000    0.000    0.000    0.000 <attrs generated repr trio._dtls.OpaqueHandshakeMessage>:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_ssl.py:217(NeedHandshakeError)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/trio/_timeouts.py:114(TooSlowError)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/_core/_exceptions.py:19(BrokenWorkerProcess)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/anyio/abc/_streams.py:91(ObjectSendStream)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/h11/_connection.py:40(NEED_DATA)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/h11/_state.py:155(DONE)
        1    0.000    0.000    0.000    0.000 /Users/mr_renskov/School_21/DS_Bootcamp.Day03-1/src/ex02/monroeju/lib/python3.12/site-packages/httpcore/_async/__init__.py:23(AsyncSOCKSProxy)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/encodings/idna.py:300(StreamWriter)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/re/_parser.py:103(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:845(__init__)
        1    0.000    0.000    0.000    0.000 /opt/homebrew/Cellar/python@3.12/3.12.8/Frameworks/Python.framework/Versions/3.12/lib/python3.12/importlib/resources/_common.py:170(_)
